"193;""B2A"";""TE9"";""BLOC3"";""ATE1"";2;4;;"
"193;""B2A"";""TE9"";""BLOC3"";""ATE1"";3;5;;"
"193;""B2A"";""TE9"";""BLOC3"";""ATE1"";5;3;;"
"193;""B2B"";""HI1"";""BLOC3"";""A25"";1;3;;"
"193;""B2B"";""HI1"";""BLOC3"";""A25"";2;4;;"
"193;""B2B"";""HI1"";""BLOC3"";""A25"";3;5;;"
"193;""B2B"";""HI1"";""BLOC3"";""A25"";5;3;;"
"193;""B2B"";""HI8"";""BLOC3"";""A27"";1;3;;"
"193;""B2B"";""HI8"";""BLOC3"";""A27"";2;4;;"
"193;""B2B"";""HI8"";""BLOC3"";""A27"";3;5;;"
"193;""B2B"";""HI8"";""BLOC3"";""A27"";5;3;;"
"194;""B2A"";""FQ4"";""BLOC4"";""A25"";1;4;;"
"194;""B2A"";""FQ4"";""BLOC4"";""A25"";2;5;;"
"194;""B2A"";""FQ4"";""BLOC4"";""A25"";4;3;;"
"194;""B2A"";""FQ4"";""BLOC4"";""A25"";5;2;;"
"194;""B2B"";""CA8"";""BLOC4"";""A27"";1;4;;"
"194;""B2B"";""CA8"";""BLOC4"";""A27"";2;5;;"
"194;""B2B"";""CA8"";""BLOC4"";""A27"";4;3;;"
"194;""B2B"";""CA8"";""BLOC4"";""A27"";5;2;;"
"194;""B2A"";""DI6"";""BLOC4"";""ADI"";1;4;;"
"194;""B2A"";""DI6"";""BLOC4"";""ADI"";2;5;;"
"194;""B2A"";""DI6"";""BLOC4"";""ADI"";4;3;;"
"194;""B2A"";""DI6"";""BLOC4"";""ADI"";5;2;;"
"194;""B2A"";""TE1"";""BLOC4"";""ATE1"";1;4;;"
"194;""B2A"";""TE1"";""BLOC4"";""ATE2"";2;5;;"
"194;""B2A"";""TE1"";""BLOC4"";""ATE2"";4;3;;"
"194;""B2A"";""TE1"";""BLOC4"";""ATE2"";5;2;;"
"199;""B2B"";""CA11"";""CAT"";""A27"";2;2;;"
"199;""B2B"";""CA11"";""CATB"";;2;2;;"
"200;""B2B"";""ES2"";""ESP"";""A27"";1;1;;"
"200;""B2B"";""ES2"";""ESPB"";;1;1;;"
"615;""B2B"";""CA11"";""CATB"";""SCL"";4;2;;"
"615;""B2B"";""ES2"";""ESPB"";""A27"";4;2;;"
"614;""B2B"";""ES2"";""ESP"";""A27"";3;4;;"
"614;""B2B"";""CA11"";""CAT"";""SCL"";3;4;;"
"202;""B2B"";""AN3"";""ANG"";""A27"";2;6;;"
"202;""B2B"";""AN3"";""ANG"";""A27"";5;1;;"
"208;""RAN"";""AN7"";""RES"";;1;4;;"
"208;""RAN"";""AN2"";""RES"";;1;4;;"
"208;""RAN"";""AN3"";""RES"";;1;4;;"
"208;""RAN"";""AN4"";""RES"";;1;4;;"
"208;""RAN"";""AN5"";""RES"";;1;4;;"
"209;""RES"";""ES2"";""RES"";;2;5;;"
"209;""RES"";""ES7"";""RES"";;2;5;;"
"209;""RES"";""ES4"";""RES"";;2;5;;"
"209;""RES"";""ES8"";""RES"";;2;5;;"
"209;""RES"";""PS1"";""RES"";;2;5;;"
"209;""RES"";""PE1"";""RES"";;2;5;;"
"210;""RCA"";""CA12"";""RES"";;4;6;;"
"210;""RCA"";""CA8"";""RES"";;4;6;;"
"210;""RCA"";""CA4"";""RES"";;4;6;;"
"210;""RCA"";""CA6"";""RES"";;4;6;;"
"210;""RCA"";""CA11"";""RES"";;4;6;;"
"211;""RCN"";""CN6"";""RES"";;4;6;;"
"211;""RCN"";""CN7"";""RES"";;4;6;;"
"211;""RCN"";""CN8"";""RES"";;4;6;;"
"212;""RFQ"";""FQ6"";""RES"";;4;6;;"
"212;""RFQ"";""FQ3"";""RES"";;4;6;;"
"212;""RFQ"";""FQ4"";""RES"";;4;6;;"
"214;""REF"";""EF1"";""RES"";;4;6;;"
"214;""REF"";""EF3"";""RES"";;4;6;;"
"215;""RHI"";""HI1"";""RES"";;4;3;;"
"215;""RHI"";""HI5"";""RES"";;4;3;;"
"215;""RHI"";""HI6"";""RES"";;4;3;;"
"215;""RHI"";""FI5"";""RES"";;4;3;;"
"215;""RHI"";""HI8"";""RES"";;4;3;;"
"215;""RHI"";""HI10"";""RES"";;4;3;;"
"216;""RMA"";""MA1"";""RES"";;4;6;;"
"216;""RMA"";""MA3"";""RES"";;4;6;;"
"216;""RMA"";""MA5"";""RES"";;4;6;;"
"216;""RMA"";""MA4"";""RES"";;4;6;;"
"216;""RMA"";""MA2"";""RES"";;4;6;;"
"216;""RMA"";""EC1"";""RES"";;4;6;;"
"216;""RMA"";""MA7"";""RES"";;4;6;;"
"217;""RTE"";""TE13"";""RES"";;4;6;;"
"217;""RTE"";""TE3"";""RES"";;4;6;;"
"217;""RTE"";""TE4"";""RES"";;4;6;;"
"217;""RTE"";""TE1"";""RES"";;4;6;;"
"217;""RTE"";""TE9"";""RES"";;4;6;;"
"219;""RMU"";""MU1"";""RES"";;3;2;;"
"219;""RMU"";""MU6"";""RES"";;3;2;;"
"221;""RD2"";""DI1"";""RED"";;3;6;;"
"221;""RD2"";""AN3"";""RED"";;3;6;;"
"221;""RD2"";""DI6"";""RED"";;3;6;;"
"221;""RD2"";""ES8"";""RED"";;3;6;;"
"221;""RD2"";""MA5"";""RED"";;3;6;;"
"221;""RD2"";""MU1"";""RED"";;3;6;;"
"221;""RD2"";""CA12"";""RED"";;3;6;;"
"221;""RD2"";""TE9"";""RED"";;3;6;;"
"221;""RD2"";""HI6"";""RED"";;3;6;;"
"221;""RD2"";""FQ6"";""RED"";;3;6;;"
"221;""RD2"";""PE1"";""RED"";;3;6;;"
"224;""RJU"";""MA4"";""REJ"";;5;5;;"
"224;""RJU"";""MA4"";""REJ"";;5;6;;"
"224;""RJU"";""ES4"";""REJ"";;5;5;;"
"224;""RJU"";""ES4"";""REJ"";;5;6;;"
"224;""RJU"";""CL1"";""REJ"";;5;5;;"
"224;""RJU"";""CL1"";""REJ"";;5;6;;"
"224;""RJU"";""MA2"";""REJ"";;5;5;;"
"224;""RJU"";""MA2"";""REJ"";;5;6;;"
"224;""RJU"";""TE4"";""REJ"";;5;5;;"
"224;""RJU"";""TE4"";""REJ"";;5;6;;"
"226;""RCL"";""CL1"";""RES"";;3;5;;"
"226;""RCL"";""CL3"";""RES"";;3;5;;"
"237;""E3A"";""CA11"";""CAT"";""A21"";2;1;;"
"237;""E3A"";""CA11"";""CAT"";""A21"";4;3;;"
"237;""E3A"";""CA11"";""CAT"";""A21"";5;5;;"
"238;""E3A"";""AN7"";""ANG"";""A21"";1;3;;"
"238;""E3A"";""AN7"";""ANG"";""A21"";2;4;;"
"239;""E3A"";""ES2"";""ESP"";""A21"";1;4;;"
"239;""E3A"";""ES2"";""ESP"";""A21"";3;2;;"
"239;""E3A"";""ES2"";""ESP"";""A21"";4;7;;"
"269;""E3A"";""FI5"";""CIU"";""A21"";1;1;;"
"240;""E3A"";""MA2"";""MAT"";""A21"";2;7;;"
"240;""E3A"";""MA2"";""MAT"";""A21"";3;5;;"
"240;""E3A"";""MA2"";""MAT"";""A21"";4;5;;"
"240;""E3A"";""MA2"";""MAT"";""A21"";5;2;;"
"241;""RD3"";""FQ4"";""RED"";;1;6;;"
"241;""RD3"";""HI8"";""RED"";;1;6;;"
"241;""RD3"";""TE1"";""RED"";;1;6;;"
"241;""RD3"";""CA11"";""RED"";;1;6;;"
"241;""RD3"";""AN7"";""RED"";;1;6;;"
"241;""RD3"";""EF3"";""RED"";;1;6;;"
"241;""RD3"";""FQ3"";""RED"";;1;6;;"
"241;""RD3"";""CN8"";""RED"";;1;6;;"
"241;""RD3"";""ES2"";""RED"";;1;6;;"
"241;""RD3"";""PS1"";""RED"";;1;6;;"
"241;""RD3"";""MA2"";""RED"";;1;6;;"
"241;""RD3"";""MA7"";""RED"";;1;6;;"
"241;""RD3"";""FI5"";""RED"";;1;6;;"
"242;""RD4"";""FQ4"";""RED"";;2;6;;"
"242;""RD4"";""AN4"";""RED"";;2;6;;"
"242;""RD4"";""HI1"";""RED"";;2;6;;"
"242;""RD4"";""CA4"";""RED"";;2;6;;"
"242;""RD4"";""ES7"";""RED"";;2;6;;"
"242;""RD4"";""EF1"";""RED"";;2;6;;"
"242;""RD4"";""MA3"";""RED"";;2;6;;"
"242;""RD4"";""FR3"";""RED"";;2;6;;"
"242;""RD4"";""TE4"";""RED"";;2;6;;"
"242;""RD4"";""TE3"";""RED"";;2;6;;"
"242;""RD4"";""CN7"";""RED"";;2;6;;"
"242;""RD4"";""CL3"";""RED"";;2;6;;"
"242;""RD4"";""MA4"";""RED"";;2;6;;"
"244;""E4C"";""FI5"";""ETIC"";""A07"";4;4;;"
"88;""E3D"";""HI8"";""SOC"";""A24"";1;2;;"
"88;""E3D"";""HI8"";""SOC"";""A24"";2;5;;"
"88;""E3D"";""HI8"";""SOC"";""A24"";5;2;;"
"274;""E3D"";""TE1"";""TEC"";""A24"";4;7;;"
"272;""E3D"";""EF3"";""EDF"";""GIM"";2;1;;"
"272;""E3D"";""EF3"";""EDF"";""GIM"";5;4;;"
"280;""E4B"";""ES7"";""ESP"";""A05"";3;3;;"
"280;""E4B"";""ES7"";""ESP"";""A05"";4;3;;"
"280;""E4B"";""ES7"";""ESP"";""A05"";5;5;;"
"328;""CFB"";""CF1"";""C4"";""LQ"";1;7;;"
"328;""CFB"";""CF1"";""C4"";""LQ"";1;8;;"
"328;""CFC"";""CF4"";""MICRO"";""LBI"";1;7;;"
"328;""CFC"";""CF4"";""MICRO"";""LBI"";1;8;;"
"282;""RCF"";""CF2"";""RES"";;3;6;;"
"282;""RCF"";""CF4"";""RES"";;3;6;;"
"282;""RCF"";""CF3"";""RES"";;3;6;;"
"282;""RCF"";""CF1"";""RES"";;3;6;;"
"282;""RCF"";""CF8"";""RES"";;3;6;;"
"299;""E2A"";""ES4"";""R4"";""A17"";2;1;;"
"299;""E2A"";""ES4"";""R4"";""A17"";4;8;;"
"299;""E2A"";""ES4"";""R4"";""A17"";5;2;;"
"299;""E2B"";""MA5"";""R4"";""A18"";2;1;;"
"299;""E2B"";""MA5"";""R4"";""A18"";4;8;;"
"299;""E2B"";""MA5"";""R4"";""A18"";5;2;;"
"299;""2AB"";""HI10"";""R4"";""A16"";2;1;;"
"299;""2AB"";""HI10"";""R4"";""A16"";4;8;;"
"299;""2AB"";""HI10"";""R4"";""A16"";5;2;;"
"300;""E2C"";""HI6"";""SOC"";""A15"";1;3;;"
"300;""E2C"";""HI6"";""SOC"";""A15"";2;7;;"
"300;""E2C"";""HI6"";""SOC"";""A15"";3;2;;"
"279;""E4A"";""CA6"";""CAT"";""A01"";3;3;;"
"279;""E4A"";""CA6"";""CAT"";""A01"";4;7;;"
"279;""E4A"";""CA6"";""CAT"";""A01"";5;2;;"
"301;""E4B"";""CA4"";""CAT"";""A05"";2;5;;"
"301;""E4B"";""CA4"";""CAT"";""A05"";3;1;;"
"301;""E4B"";""CA4"";""CAT"";""A05"";5;3;;"
"303;""E4D"";""EF1"";""EDF"";""PIS1"";2;1;;"
"303;""E4D"";""EF1"";""EDF"";""PIS1"";5;5;;"
"304;""E4D"";""ES7"";""ESP"";""A08"";1;4;;"
"304;""E4D"";""ES7"";""ESP"";""A08"";4;1;;"
"304;""E4D"";""ES7"";""ESP"";""A08"";5;3;;"
"306;""E4D"";""FI5"";""ETIC"";""A08"";2;8;;"
"198;""B2A"";""FI5"";""FIL"";""A25"";2;2;;"
"198;""B2A"";""FI5"";""FIL"";""A25"";3;4;;"
"198;""B2A"";""FI5"";""FIL"";""A25"";4;5;;"
"203;""B2B"";""FI5"";""FIL"";""A27"";2;1;;"
"203;""B2B"";""FI5"";""FIL"";""A27"";3;3;;"
"203;""B2B"";""FI5"";""FIL"";""A27"";5;6;;"
"233;""B1B"";""CA8"";""CAT"";""A28"";2;2;;"
"233;""B1B"";""CA8"";""CAT"";""A28"";5;3;;"
"320;""E1D"";""HI10"";""ALT"";""A06"";2;7;;"
"320;;;;""A06"";2;7;;"
"321;""B2A"";""HI6"";""TUT2BTX"";""A25"";4;6;;"
"321;""B2B"";""ES2"";""TUT2BTX"";""A27"";4;6;;"
"324;""CFB"";""CF4"";""MICRO"";""LBI"";1;11;;"
"324;""CFB"";""CF4"";""MICRO"";""LBI"";1;12;;"
"324;""CFC"";""CF1"";""C4"";""LQ"";1;11;;"
"324;""CFC"";""CF1"";""C4"";""LQ"";1;12;;"
"326;""CFB"";""CF3"";""C3"";""LFI"";4;9;;"
"326;""CFB"";""CF3"";""C3"";""LFI"";4;10;;"
"330;""CFB"";""CF2"";""C2"";""LFI"";2;10;;"
"330;""CFB"";""CF2"";""C2"";""LFI"";2;11;;"
"337;""CFA"";""CF4"";""MICRO"";""LBI"";1;9;;"
"337;""CFA"";""CF4"";""MICRO"";""LBI"";1;10;;"
"340;""CFA"";""CF3"";""C3"";""LFI"";1;7;;"
"340;""CFA"";""CF3"";""C3"";""LFI"";3;11;;"
"340;""CFA"";""CF3"";""C3"";""LFI"";3;12;;"
"344;""CFA"";""CF8"";""C4"";""LQ"";2;7;;"
"344;""CFA"";""CF8"";""C4"";""LQ"";2;8;;"
"344;""CFA"";""CF8"";""C4"";""LQ"";2;9;;"
"346;""CFA"";""CF8"";""C4"";""A25"";4;11;;"
"346;""CFA"";""CF8"";""C4"";""A25"";4;12;;"
"348;""CFA"";""CF2"";""C2"";""LFI"";3;9;;"
"348;""CFA"";""CF2"";""C2"";""LFI"";3;10;;"
"353;""E2C"";""ES8"";""tut1rcicle"";""A15"";2;1;;"
"353;""E2C"";""FR3"";""tut1rcicle"";""A15"";2;1;;"
"354;""E2C"";""FQ6"";""EXP"";""A15"";2;5;;"
"354;""E2C"";""FQ6"";""EXP"";""A15"";5;1;;"
"354;""E2C"";""FQ6"";""EXPB"";""A15"";2;5;;"
"354;""E2C"";""FQ6"";""EXPB"";""A15"";5;1;;"
"356;""E3C"";""CA11"";""tut3r"";""A23"";2;3;;"
"356;""E3D"";""AN7"";""tut3r"";""A24"";2;3;;"
"356;""E3C"";""CA8"";""tut3r"";""A23"";2;3;;"
"357;""E4A"";""TE4"";""TEC"";""A01"";2;8;;"
"357;""E4A"";""TE4"";""TEC"";""A01"";3;4;;"
"357;""E4A"";""TE4"";""TECB"";""A01"";2;8;;"
"357;""E4A"";""TE4"";""TECB"";""A01"";3;4;;"
"358;""E4A"";""TE4"";""TIC"";""AING"";2;7;;"
"358;""E4A"";""TE4"";""TIC"";""AING"";3;2;;"
"358;""E4A"";""TE4"";""TIC"";""AING"";5;4;;"
"359;""E4B"";""FI5"";""ETIC"";""A05"";2;4;;"
"364;""E4D"";""CA4"";""CAT"";""A08"";1;1;;"
"364;""E4D"";""CA4"";""CAT"";""A08"";3;5;;"
"364;""E4D"";""CA4"";""CAT"";""A08"";4;3;;"
"365;""E4D"";""HI1"";""SOC"";""A08"";2;5;;"
"365;""E4D"";""HI1"";""SOC"";""A08"";3;1;;"
"365;""E4D"";""HI1"";""SOC"";""A08"";4;4;;"
"366;""E4D"";""AN5"";""ANG"";""A08"";2;4;;"
"366;""E4D"";""AN5"";""ANG"";""A08"";3;2;;"
"367;""RCO"";""ES4"";""RSS"";;3;5;;"
"367;""RCO"";""DI1"";""RSS"";;3;5;;"
"367;""RCO"";""FQ4"";""RSS"";;3;5;;"
"367;""RCO"";""PS1"";""RSS"";;3;5;;"
"367;""RCO"";""PE1"";""RSS"";;3;5;;"
"368;""RD1"";""DI1"";""RED"";;2;6;;"
"368;""RD1"";""AN2"";""RED"";;2;6;;"
"368;""RD1"";""TE13"";""RED"";;2;6;;"
"368;""RD1"";""CA6"";""RED"";;2;6;;"
"368;""RD1"";""MA1"";""RED"";;2;6;;"
"368;""RD1"";""MU6"";""RED"";;2;6;;"
"368;""RD1"";""CN6"";""RED"";;2;6;;"
"368;""RD1"";""AN5"";""RED"";;2;6;;"
"368;""RD1"";""ES4"";""RED"";;2;6;;"
"368;""RD1"";""HI5"";""RED"";;2;6;;"
"368;""RD1"";""EC1"";""RED"";;2;6;;"
"369;""E4D"";""MA3"";""MAT"";""A08"";2;7;;"
"369;""E4D"";""MA3"";""MAT"";""A08"";3;3;;"
"369;""E4D"";""MA3"";""MAT"";""A08"";4;2;;"
"369;""E4D"";""MA3"";""MAT"";""A08"";5;1;;"
"290;""E1C"";""TE3"";""TIC"";""AING"";4;1;;"
"290;""E1C"";""TE9"";""TIC"";""AINM"";4;1;;"
"370;""E1D"";""TE9"";""TIC"";""AING"";1;4;;"
"370;""E1D"";""TE3"";""TIC"";""AINM"";1;4;;"
"352;""CFA"";""CF4"";""C1"";""A25"";5;11;;"
"352;""CFA"";""CF4"";""C1"";""A25"";5;12;;"
"377;""CFA"";""CF8"";""C8"";""A25"";1;11;;"
"377;""CFA"";""CF8"";""C8"";""A25"";1;12;;"
"399;""E2B"";""FQ6"";""EXP"";""A18"";1;3;;"
"399;""E2B"";""FQ6"";""EXP"";""A18"";3;3;;"
"399;""E2B"";""FQ6"";""EXPB"";""A18"";1;3;;"
"399;""E2B"";""FQ6"";""EXPB"";""A18"";3;3;;"
"402;""E2D"";""FQ6"";""EXP"";""A16"";1;1;;"
"402;""E2D"";""FQ6"";""EXP"";""A16"";2;2;;"
"402;""E2D"";""FQ6"";""EXPB"";""A16"";1;1;;"
"402;""E2D"";""FQ6"";""EXPB"";""A16"";2;2;;"
"403;""E4A"";""FQ6"";""EXP"";""A01"";3;5;;"
"403;""E4A"";""FQ6"";""EXP"";""A01"";4;1;;"
"403;""E4A"";""FQ6"";""EXPB"";""A01"";3;5;;"
"403;""E4A"";""FQ6"";""EXPB"";""A01"";4;1;;"
"404;""E4C"";""MA3"";""MAT"";""A07"";1;1;;"
"404;""E4C"";""MA3"";""MAT"";""A07"";2;8;;"
"404;""E4C"";""MA3"";""MAT"";""A07"";3;1;;"
"404;""E4C"";""MA3"";""MAT"";""A07"";4;3;;"
"405;""B1A"";""AN7"";""ANG"";""AAN"";5;2;;"
"405;""B1A"";""AN4"";""ANG"";""A26"";5;2;;"
"406;""B1B"";""AN4"";""ANG"";""A28"";3;4;;"
"406;""B1B"";""AN7"";""ANG"";""AAN"";3;4;;"
"408;""RCO"";""ES4"";""REC"";;4;2;;"
"408;""RCO"";""DI1"";""REC"";;4;2;;"
"408;""RCO"";""FQ4"";""REC"";;4;2;;"
"409;""CORAL"";""MU1"";""CORAL"";""AMU"";2;6;;"
"414;""RDI"";""DI1"";""RES"";;4;6;;"
"414;""RDI"";""DI6"";""RES"";;4;6;;"
"415;""CFB"";""CF4"";""C5"";;3;9;;"
"415;""CFB"";""CF4"";""C5"";;3;10;;"
"415;""CFB"";""CF4"";""C5"";;5;7;;"
"420;""E1C"";""CA6"";""R1"";""A04"";1;3;;"
"420;""E1C"";""CA6"";""R1"";""A04"";2;3;;"
"420;""E1C"";""CA6"";""R1"";""A04"";4;5;;"
"420;""E1D"";""ES4"";""R1"";""A06"";1;3;;"
"420;""E1D"";""ES4"";""R1"";""A06"";2;3;;"
"420;""E1D"";""ES4"";""R1"";""A06"";4;5;;"
"420;""1CD"";""MA1"";""R1"";""A17"";1;3;;"
"420;""1CD"";""MA1"";""R1"";""A02"";2;3;;"
"420;""1CD"";""MA1"";""R1"";""A02"";4;5;;"
"421;""E1C"";""MA1"";""R2"";""A04"";1;2;;"
"421;""E1C"";""MA1"";""R2"";""A04"";3;2;;"
"421;""E1C"";""MA1"";""R2"";""A04"";5;4;;"
"421;""E1D"";""CA6"";""R2"";""A06"";1;2;;"
"421;""E1D"";""CA6"";""R2"";""A06"";3;2;;"
"421;""E1D"";""CA6"";""R2"";""A06"";5;4;;"
"421;""1CD"";""ES4"";""R2"";""A01"";1;2;;"
"421;""1CD"";""ES4"";""R2"";""A05"";3;2;;"
"421;""1CD"";""ES4"";""R2"";""A01"";5;4;;"
"422;""E1C"";""ES4"";""R3"";""A04"";2;2;;"
"422;""E1C"";""ES4"";""R3"";""A04"";4;4;;"
"422;""E1C"";""ES4"";""R3"";""A04"";5;3;;"
"422;""E1D"";""MA1"";""R3"";""A06"";2;2;;"
"422;""E1D"";""MA1"";""R3"";""A06"";4;4;;"
"422;""E1D"";""MA1"";""R3"";""A06"";5;3;;"
"422;""1CD"";""CA6"";""R3"";""A23"";2;2;;"
"422;""1CD"";""CA6"";""R3"";""A23"";4;4;;"
"422;""1CD"";""CA6"";""R3"";""A22"";5;3;;"
"423;""E1C"";""AN5"";""ANG"";""A04"";2;8;;"
"423;""E1C"";""AN5"";""ANG"";""A04"";4;2;;"
"425;""E2A"";""MU1"";""MUS"";""AMU"";1;4;;"
"425;""E2A"";""MU1"";""MUS"";""AMU"";4;3;;"
"427;""E2A"";""DI6"";""PLA"";""ADI"";4;2;;"
"427;""E2A"";""DI6"";""PLA"";""ADI"";5;3;;"
"428;""E2B"";""MU1"";""MUS"";""AMU"";2;5;;"
"428;""E2B"";""MU1"";""MUS"";""AMU"";5;3;;"
"355;""E2C"";""DI6"";""PLA"";""ADI"";2;2;;"
"355;""E2C"";""DI6"";""PLA"";""A15"";5;4;;"
"430;""E2C"";""MU1"";""MUS"";""AMU"";3;5;;"
"430;""E2C"";""MU1"";""MUS"";""AMU"";5;2;;"
"433;""E2D"";""MU1"";""MUS"";""AMU"";2;1;;"
"433;""E2D"";""MU1"";""MUS"";""AMU"";4;8;;"
"42;""E2B"";""MA1"";""CV1"";""A18"";2;4;;"
"42;""E2B"";""MA1"";""CV1"";""A18"";4;7;;"
"42;""E2C"";""MU1"";""CV1"";""AMU"";2;4;;"
"42;""E2C"";""MU1"";""CV1"";""AMU"";4;7;;"
"42;""E2D"";""ES7"";""CV1"";""A16"";2;4;;"
"42;""E2D"";""ES7"";""CV1"";""A16"";4;7;;"
"42;""E2A"";""FR3"";""CV1"";""AFR"";2;4;;"
"42;""E2A"";""FR3"";""CV1"";""AFR"";4;7;;"
"42;""E2B"";""CL3"";""CV1"";""A15"";2;4;;"
"42;""E2B"";""CL3"";""CV1"";""A15"";4;7;;"
"42;""E2A"";""PS1"";""CV1"";""A17"";2;4;;"
"42;""E2A"";""PS1"";""CV1"";""A17"";4;7;;"
"42;""E2C"";""AN2"";""CV1"";""AAN"";2;4;;"
"42;""E2C"";""AN2"";""CV1"";""AAN"";4;7;;"
"42;""E2D"";""CL1"";""CV1"";""SCL"";2;4;;"
"42;""E2D"";""CL1"";""CV1"";""SCL"";4;7;;"
"435;""E3C"";""MU1"";""CV2"";""AMU"";1;6;;"
"435;""E3C"";""MU1"";""CV2"";""AMU"";4;4;;"
"435;""E3D"";""FR3"";""CV2"";""A24"";1;6;;"
"435;""E3D"";""FR3"";""CV2"";""A24"";4;4;;"
"435;""E3D"";""MA3"";""CV2"";""AING"";1;6;;"
"435;""E3D"";""MA3"";""CV2"";""AING"";4;4;;"
"435;""E3B"";""DI6"";""CV2"";""ADI"";1;6;;"
"435;""E3B"";""DI6"";""CV2"";""ADI"";4;4;;"
"435;""E3B"";""CA12"";""CV2"";""A22"";1;6;;"
"435;""E3B"";""CA12"";""CV2"";""A22"";4;4;;"
"435;""E3A"";""AN2"";""CV2"";""A21"";1;6;;"
"435;""E3A"";""AN2"";""CV2"";""A21"";4;4;;"
"437;""E3B"";""CA11"";""CAT"";""A22"";1;3;;"
"437;""E3B"";""CA11"";""CAT"";""A22"";3;5;;"
"437;""E3B"";""CA11"";""CAT"";""A22"";5;4;;"
"438;""E3B"";""AN7"";""ANG"";""A22"";3;3;;"
"438;""E3B"";""AN7"";""ANG"";""A22"";4;7;;"
"439;""E3B"";""MA2"";""MAT"";""A22"";1;1;;"
"439;""E3B"";""MA2"";""MAT"";""A22"";2;8;;"
"439;""E3B"";""MA2"";""MAT"";""A22"";4;3;;"
"439;""E3B"";""MA2"";""MAT"";""A22"";5;1;;"
"440;""E3B"";""ES2"";""ESP"";""A22"";2;4;;"
"440;""E3B"";""ES2"";""ESP"";""A22"";4;5;;"
"440;""E3B"";""ES2"";""ESP"";""A22"";5;2;;"
"378;""CFA"";""CF4"";""C5"";""A25"";2;11;;"
"378;""CFA"";""CF4"";""C5"";""A25"";2;12;;"
"378;""CFA"";""CF4"";""C5"";""A25"";5;10;;"
"459;""E1D"";""HI5"";""SOC"";""A06"";2;5;;"
"459;""E1D"";""HI5"";""SOC"";""A06"";3;3;;"
"459;""E1D"";""HI5"";""SOC"";""A06"";4;8;;"
"460;""E4A"";""FI5"";""ETIC"";""A01"";4;2;;"
"461;""B1A"";""TE1"";""CMC"";""A26"";3;6;;"
"461;""B1A"";""TE1"";""CMC"";""A26"";4;4;;"
"462;""B1B"";""TE1"";""CMC"";""A28"";2;4;;"
"462;""B1B"";""TE1"";""CMC"";""A28"";4;1;;"
"464;""E4B"";""CN7"";""BLOC2a"";""A05"";3;4;;"
"464;""E4B"";""CN7"";""BLOC2b"";""A05"";3;4;;"
"464;""E4D"";""TE3"";""BLOC3a"";""A08"";3;4;;"
"464;""E4D"";""TE3"";""BLOC3b"";""A08"";3;4;;"
"464;""E4C"";""CL3"";""BLOC1a"";""A07"";3;4;;"
"464;""E4C"";""MU1"";""BLOC2b"";""AMU"";3;4;;"
"465;""E4B"";""TE3"";""BLOC3a"";""A05"";1;3;;"
"465;""E4B"";""TE3"";""BLOC3b"";""A05"";1;3;;"
"465;""E4D"";""FQ4"";""BLOC1a"";""A08"";1;3;;"
"465;""E4D"";""FQ4"";""BLOC1b"";""A08"";1;3;;"
"465;""E4C"";""MU1"";""BLOC2a"";""AMU"";1;3;;"
"465;""E4C"";""CL3"";""BLOC1b"";""A07"";1;3;;"
"466;""E4B"";""FQ4"";""BLOC1a"";""A05"";2;3;;"
"466;""E4B"";""FQ4"";""BLOC1b"";""A05"";2;3;;"
"466;""E4D"";""CN7"";""BLOC2a"";""LGE"";2;3;;"
"466;""E4D"";""TE3"";""BLOC3b"";""ATE2"";2;3;;"
"466;""E4C"";""CL3"";""BLOC1a"";""A07"";2;3;;"
"466;""E4C"";""MU1"";""BLOC2b"";""AMU"";2;3;;"
"467;""E4B"";""CN7"";""BLOC2a"";""A05"";4;7;;"
"467;""E4B"";""CN7"";""BLOC2b"";""A05"";4;7;;"
"467;""E4D"";""TE3"";""BLOC3a"";""ATE2"";4;7;;"
"467;""E4D"";""FQ3"";""BLOC1b"";""LFI"";4;7;;"
"467;""E4C"";""CA4"";""BLOC3a"";""A08"";4;7;;"
"467;""E4C"";""HI1"";""BLOC3b"";""A07"";4;7;;"
"468;""E4B"";""TE3"";""BLOC3a"";""A05"";3;6;;"
"468;""E4B"";""TE3"";""BLOC3b"";""A05"";3;6;;"
"468;""E4D"";""FQ4"";""BLOC1a"";""LFI"";3;6;;"
"468;""E4D"";""CN7"";""BLOC2b"";""LGE"";3;6;;"
"468;""E4C"";""CA4"";""BLOC3a"";""A08"";3;6;;"
"468;""E4C"";""HI1"";""BLOC3b"";""A07"";3;6;;"
"469;""E4B"";""CN7"";""BLOC2a"";""LGE"";2;2;;"
"469;""E4B"";""TE3"";""BLOC3b"";""ATE1"";2;2;;"
"469;""E4D"";""FQ4"";""BLOC1a"";""A08"";2;2;;"
"469;""E4D"";""FQ4"";""BLOC1b"";""A08"";2;2;;"
"469;""E4C"";""MU1"";""BLOC2a"";""AMU"";2;2;;"
"469;""E4C"";""CL3"";""BLOC1b"";""A07"";2;2;;"
"470;""E4B"";""TE3"";""BLOC3a"";""ATE2"";5;4;;"
"470;""E4B"";""FQ4"";""BLOC1b"";""LFI"";5;4;;"
"470;""E4D"";""CN7"";""BLOC2a"";""A08"";5;4;;"
"470;""E4D"";""CN7"";""BLOC2b"";""A08"";5;4;;"
"470;""E4C"";""CA4"";""BLOC3a"";""A05"";5;4;;"
"470;""E4C"";""HI1"";""BLOC3b"";""A07"";5;4;;"
